,feature,shap_value,feature_value
275,src2dst_bytes,-0.05252311007366728,0.0
276,src2dst_bytes,-0.05252311007366728,0.0
277,src2dst_bytes,-0.05252311007366728,0.0
278,src2dst_bytes,-0.05252311007366728,0.0
279,src2dst_bytes,-0.05252375941270925,0.0
280,src2dst_bytes,-0.05252311007366728,0.0
281,src2dst_bytes,-0.05252375941270925,0.0
282,src2dst_bytes,0.06207346926604684,9.794576004408251e-06
283,src2dst_bytes,0.2780351112484755,1.5196789596429222e-06
284,src2dst_bytes,0.07682726961801019,1.5785052419516803e-06
285,src2dst_bytes,-0.05252311007366728,0.0
286,src2dst_bytes,-0.05252311007366728,0.0
287,src2dst_bytes,0.08852168132623542,7.484010360392025e-08
288,src2dst_bytes,-0.05252311007366728,0.0
289,src2dst_bytes,-0.05252375941270925,0.0
290,src2dst_bytes,-0.05252311007366728,0.0
291,src2dst_bytes,-0.05252311007366728,0.0
292,src2dst_bytes,-0.05252311007366728,0.0
293,src2dst_bytes,0.0776626694862695,1.5981140027212663e-06
294,src2dst_bytes,-0.05252311007366728,0.0
295,src2dst_bytes,-0.05252311007366728,0.0
296,src2dst_bytes,0.27803449552604714,1.1471125050207863e-06
297,src2dst_bytes,0.07682726961801019,1.5687008615668871e-06
298,src2dst_bytes,0.08852168132623542,7.484010360392025e-08
299,src2dst_bytes,0.2780358786212527,1.0980906030968212e-06
300,src2dst_bytes,-0.05252311007366728,0.0
301,src2dst_bytes,0.2780340628018147,1.490265818488543e-06
302,src2dst_bytes,-0.05252311007366728,0.0
303,src2dst_bytes,-0.05252311007366728,0.0
304,src2dst_bytes,-0.05252311007366728,0.0
305,src2dst_bytes,0.06207423663882398,9.794576004408251e-06
306,src2dst_bytes,-0.05252311007366728,0.0
307,src2dst_bytes,-0.05252311007366728,0.0
308,src2dst_bytes,-0.05252311007366728,0.0
309,src2dst_bytes,-0.05252375941270925,0.0
310,src2dst_bytes,-0.05252375941270925,0.0
311,src2dst_bytes,-0.05252311007366728,0.0
312,src2dst_bytes,-0.05252311007366728,0.0
313,src2dst_bytes,-0.05252311007366728,0.0
314,src2dst_bytes,-0.05252311007366728,0.0
315,src2dst_bytes,0.27819726017761465,1.5981140027212663e-06
316,src2dst_bytes,0.27803449552604714,1.1471125050207863e-06
317,src2dst_bytes,0.27819726017761465,1.5981140027212663e-06
318,src2dst_bytes,-0.05252311007366728,0.0
319,src2dst_bytes,0.27819726017761465,1.441243916564578e-06
320,src2dst_bytes,-0.05252375941270925,0.0
321,src2dst_bytes,-0.05252311007366728,0.0
322,src2dst_bytes,0.07682770234224266,1.5687008615668871e-06
323,src2dst_bytes,-0.05252311007366728,0.0
324,src2dst_bytes,-0.05252375941270925,0.0
325,src2dst_bytes,-0.05252375941270925,0.0
326,src2dst_bytes,-0.05252311007366728,0.0
327,src2dst_bytes,0.2780340628018147,1.490265818488543e-06
328,src2dst_bytes,0.2572985846145778,1.5883096223364735e-06
